Postcode,LGA,Rented Households,Postcode Totals,LGA Totals,Postcode Fraction,LGA Fraction
2669,Carrathool,12.0,87.0,301.0,0.13793103448275862,0.03986710963455149
2669,Lachlan,22.0,87.0,626.0,0.25287356321839083,0.03514376996805112
2671,Bland,363.0,369.0,435.0,0.983739837398374,0.8344827586206897
2671,Lachlan,6.0,369.0,626.0,0.016260162601626018,0.009584664536741214
2672,Lachlan,190.0,190.0,626.0,1.0,0.3035143769968051
2675,Carrathool,209.0,209.0,301.0,1.0,0.6943521594684385
2680,Carrathool,5.0,2926.0,301.0,0.0017088174982911825,0.016611295681063124
2680,Griffith,2921.0,2926.0,3064.0,0.9982911825017088,0.9533289817232375
2681,Carrathool,6.0,149.0,301.0,0.040268456375838924,0.019933554817275746
2681,Griffith,143.0,149.0,3064.0,0.959731543624161,0.0466710182767624
2700,Leeton,4.0,491.0,1143.0,0.008146639511201629,0.003499562554680665
2700,Narrandera,487.0,491.0,534.0,0.9918533604887984,0.9119850187265918
2701,Coolamon,156.0,156.0,260.0,1.0,0.6
2702,Coolamon,40.0,44.0,260.0,0.9090909090909091,0.15384615384615385
2702,Wagga Wagga,4.0,44.0,8260.0,0.09090909090909091,0.00048426150121065375
2703,Leeton,32.0,32.0,1143.0,1.0,0.02799650043744532
2705,Leeton,1107.0,1107.0,1143.0,1.0,0.968503937007874
2706,Murrumbidgee,122.0,122.0,310.0,1.0,0.3935483870967742
2707,Murrumbidgee,112.0,112.0,310.0,1.0,0.36129032258064514
2710,Edward River,828.0,913.0,850.0,0.9069003285870756,0.9741176470588235
2710,Murray River,85.0,913.0,954.0,0.09309967141292443,0.08909853249475891
2711,Carrathool,9.0,328.0,301.0,0.027439024390243903,0.029900332225913623
2711,Hay,316.0,328.0,316.0,0.9634146341463414,1.0
2711,Murrumbidgee,3.0,328.0,310.0,0.009146341463414634,0.00967741935483871
2712,Berrigan,111.0,111.0,680.0,1.0,0.16323529411764706
2713,Berrigan,213.0,231.0,680.0,0.922077922077922,0.31323529411764706
2713,Edward River,18.0,231.0,850.0,0.07792207792207792,0.021176470588235293
2714,Berrigan,188.0,192.0,680.0,0.9791666666666666,0.27647058823529413
2714,Edward River,4.0,192.0,850.0,0.020833333333333332,0.004705882352941176
2715,Balranald,139.0,139.0,185.0,1.0,0.7513513513513513
2716,Murrumbidgee,70.0,70.0,310.0,1.0,0.22580645161290322
2717,Wentworth,138.0,138.0,533.0,1.0,0.2589118198874296
2720,Snowy Valleys,940.0,940.0,1456.0,1.0,0.6456043956043956
2721,Weddin,13.0,13.0,275.0,1.0,0.04727272727272727
2722,Cootamundra-Gundagai,260.0,275.0,1006.0,0.9454545454545454,0.2584493041749503
2722,Snowy Valleys,15.0,275.0,1456.0,0.05454545454545454,0.010302197802197802
2725,Cootamundra-Gundagai,17.0,17.0,1006.0,1.0,0.016898608349900597
2726,Hilltops,15.0,15.0,1766.0,1.0,0.008493771234428085
2727,Cootamundra-Gundagai,12.0,12.0,1006.0,1.0,0.011928429423459244
2729,Cootamundra-Gundagai,17.0,91.0,1006.0,0.18681318681318682,0.016898608349900597
2729,Snowy Valleys,74.0,91.0,1456.0,0.8131868131868132,0.050824175824175824
2730,Snowy Valleys,111.0,111.0,1456.0,1.0,0.07623626373626374
2731,Murray River,587.0,587.0,954.0,1.0,0.6153039832285115
2732,Murray River,172.0,172.0,954.0,1.0,0.18029350104821804
2733,Murray River,49.0,49.0,954.0,1.0,0.051362683438155136
2734,Murray River,15.0,15.0,954.0,1.0,0.015723270440251572
2735,Murray River,6.0,6.0,954.0,1.0,0.006289308176100629
2736,Murray River,40.0,40.0,954.0,1.0,0.041928721174004195
2737,Balranald,46.0,46.0,185.0,1.0,0.24864864864864866
2738,Wentworth,101.0,101.0,533.0,1.0,0.1894934333958724
2739,Wentworth,117.0,117.0,533.0,1.0,0.21951219512195122
2745,Liverpool,68.0,2135.0,24568.0,0.03185011709601874,0.0027678280690328883
2745,Penrith,2053.0,2135.0,24703.0,0.9615925058548009,0.08310731490102417
2745,Wollondilly,14.0,2135.0,2852.0,0.006557377049180328,0.004908835904628331
2747,Blacktown,27.0,6424.0,41876.0,0.004202988792029888,0.0006447607221320088
2747,Penrith,6397.0,6424.0,24703.0,0.9957970112079702,0.2589564020564304
2748,Penrith,81.0,81.0,24703.0,1.0,0.0032789539732016354
2749,Penrith,1420.0,1420.0,24703.0,1.0,0.057482896814152126
2750,Penrith,7807.0,7807.0,24703.0,1.0,0.3160344897380885
2752,Wollondilly,227.0,227.0,2852.0,1.0,0.07959326788218794
2753,Hawkesbury,1470.0,1739.0,5582.0,0.8453133985048878,0.26334647079899676
2753,Penrith,269.0,1739.0,24703.0,0.15468660149511212,0.010889365664089382
2754,Hawkesbury,675.0,675.0,5582.0,1.0,0.1209243998566822
2756,Hawkesbury,2915.0,3006.0,5582.0,0.9697272122421823,0.5222142601218202
2756,Hornsby,9.0,3006.0,12039.0,0.0029940119760479044,0.00074757039621231
2756,The Hills,82.0,3006.0,12274.0,0.027278775781769793,0.006680788658953886
2757,Hawkesbury,40.0,40.0,5582.0,1.0,0.007165890361877463
2758,Blue Mountains,5.0,229.0,5504.0,0.021834061135371178,0.0009084302325581395
2758,Hawkesbury,224.0,229.0,5582.0,0.9781659388646288,0.0401289860265138
2759,Penrith,1743.0,1743.0,24703.0,1.0,0.07055823179370926
2760,Blacktown,582.0,5373.0,41876.0,0.10831937465103295,0.013898175565956634
2760,Penrith,4791.0,5373.0,24703.0,0.8916806253489671,0.19394405537788934
2761,Blacktown,2618.0,2618.0,41876.0,1.0,0.06251791002005923
2762,Blacktown,2202.0,2202.0,41876.0,1.0,0.052583818893877164
2763,Blacktown,3074.0,3074.0,41876.0,1.0,0.07340720221606649
2765,Blacktown,2295.0,3227.0,41876.0,0.7111868608614813,0.05480466138122075
2765,Hawkesbury,218.0,3227.0,5582.0,0.06755500464828014,0.03905410247223218
2765,Penrith,86.0,3227.0,24703.0,0.02665013944840409,0.0034813585394486497
2765,The Hills,628.0,3227.0,12274.0,0.19460799504183451,0.05116506436369562
2766,Blacktown,1579.0,1579.0,41876.0,1.0,0.0377065622313497
2767,Blacktown,2512.0,2512.0,41876.0,1.0,0.05998662718502245
2768,Blacktown,1623.0,1623.0,41876.0,1.0,0.038757283408157414
2769,Blacktown,993.0,993.0,41876.0,1.0,0.023712866558410546
2770,Blacktown,9317.0,9317.0,41876.0,1.0,0.22249020918903428
2773,Blue Mountains,267.0,267.0,5504.0,1.0,0.048510174418604654
2774,Blue Mountains,734.0,734.0,5504.0,1.0,0.13335755813953487
2775,Central Coast (NSW),29.0,100.0,36532.0,0.29,0.0007938245921383992
2775,Hawkesbury,40.0,100.0,5582.0,0.4,0.007165890361877463
2775,Hornsby,20.0,100.0,12039.0,0.2,0.0016612675471384666
2775,The Hills,11.0,100.0,12274.0,0.11,0.0008962033566889359
2776,Blue Mountains,188.0,188.0,5504.0,1.0,0.034156976744186045
2777,Blue Mountains,927.0,927.0,5504.0,1.0,0.16842296511627908
2778,Blue Mountains,98.0,98.0,5504.0,1.0,0.017805232558139535
2779,Blue Mountains,285.0,285.0,5504.0,1.0,0.051780523255813955
2780,Blue Mountains,1745.0,1745.0,5504.0,1.0,0.3170421511627907
2782,Blue Mountains,452.0,452.0,5504.0,1.0,0.08212209302325581
2783,Blue Mountains,199.0,199.0,5504.0,1.0,0.036155523255813955
2784,Blue Mountains,75.0,75.0,5504.0,1.0,0.013626453488372093
2785,Blue Mountains,452.0,455.0,5504.0,0.9934065934065934,0.08212209302325581
2785,Lithgow,3.0,455.0,2067.0,0.006593406593406593,0.001451378809869376
2786,Blue Mountains,77.0,77.0,5504.0,1.0,0.01398982558139535
2787,Oberon,394.0,394.0,429.0,1.0,0.9184149184149184
2790,Lithgow,1678.0,1685.0,2067.0,0.9958456973293769,0.8118045476536042
2790,Oberon,7.0,1685.0,429.0,0.004154302670623145,0.016317016317016316
2791,Blayney,18.0,18.0,612.0,1.0,0.029411764705882353
2792,Blayney,21.0,21.0,612.0,1.0,0.03431372549019608
2793,Cowra,40.0,40.0,1299.0,1.0,0.030792917628945343
2794,Cowra,1187.0,1192.0,1299.0,0.9958053691275168,0.9137798306389531
2794,Weddin,5.0,1192.0,275.0,0.0041946308724832215,0.01818181818181818
2795,Bathurst,4901.0,4957.0,4910.0,0.9887028444623764,0.9981670061099797
2795,Blayney,15.0,4957.0,612.0,0.003026023804720597,0.024509803921568627
2795,Lithgow,13.0,4957.0,2067.0,0.002622553964091184,0.006289308176100629
2795,Oberon,28.0,4957.0,429.0,0.005648577768811782,0.06526806526806526
2797,Blayney,19.0,19.0,612.0,1.0,0.03104575163398693
2798,Blayney,91.0,97.0,612.0,0.9381443298969072,0.14869281045751634
2798,Cabonne,6.0,97.0,787.0,0.061855670103092786,0.007623888182973317
2799,Blayney,437.0,442.0,612.0,0.9886877828054299,0.7140522875816994
2799,Cabonne,5.0,442.0,787.0,0.011312217194570135,0.0063532401524777635
2800,Blayney,11.0,5607.0,612.0,0.0019618334225075798,0.017973856209150325
2800,Cabonne,152.0,5607.0,787.0,0.027108970929195647,0.193138500635324
2800,Orange,5444.0,5607.0,5444.0,0.9709291956482967,1.0
2803,Hilltops,10.0,10.0,1766.0,1.0,0.0056625141562853904
2804,Cabonne,187.0,214.0,787.0,0.8738317757009346,0.23761118170266837
2804,Cowra,27.0,214.0,1299.0,0.1261682242990654,0.020785219399538105
2805,Cabonne,3.0,31.0,787.0,0.0967741935483871,0.0038119440914866584
2805,Cowra,28.0,31.0,1299.0,0.9032258064516129,0.02155504234026174
2806,Cabonne,46.0,52.0,787.0,0.8846153846153846,0.05844980940279543
2806,Forbes,6.0,52.0,979.0,0.11538461538461539,0.006128702757916241
2807,Cowra,3.0,25.0,1299.0,0.12,0.0023094688221709007
2807,Hilltops,22.0,25.0,1766.0,0.88,0.01245753114382786
2808,Cowra,14.0,14.0,1299.0,1.0,0.01077752117013087
2809,Weddin,4.0,4.0,275.0,1.0,0.014545454545454545
2810,Weddin,253.0,253.0,275.0,1.0,0.92
2817,Gilgandra,17.0,17.0,393.0,1.0,0.043256997455470736
2818,Dubbo,52.0,52.0,6225.0,1.0,0.008353413654618475
2820,Dubbo,710.0,710.0,6225.0,1.0,0.1140562248995984
2821,Narromine,399.0,399.0,547.0,1.0,0.7294332723948812
2822,Dubbo,12.0,12.0,6225.0,1.0,0.0019277108433734939
2823,Narromine,135.0,140.0,547.0,0.9642857142857143,0.24680073126142596
2823,Warren,5.0,140.0,226.0,0.03571428571428571,0.022123893805309734
2824,Warren,209.0,209.0,226.0,1.0,0.9247787610619469
2825,Bogan,260.0,263.0,273.0,0.9885931558935361,0.9523809523809523
2825,Warren,3.0,263.0,226.0,0.011406844106463879,0.01327433628318584
2826,Warren,9.0,9.0,226.0,1.0,0.03982300884955752
2827,Gilgandra,366.0,366.0,393.0,1.0,0.9312977099236641
2828,Coonamble,72.0,78.0,413.0,0.9230769230769231,0.17433414043583534
2828,Gilgandra,6.0,78.0,393.0,0.07692307692307693,0.015267175572519083
2829,Coonamble,330.0,330.0,413.0,1.0,0.7990314769975787
2830,Dubbo,5394.0,5394.0,6225.0,1.0,0.8665060240963856
2831,Bogan,13.0,83.0,273.0,0.1566265060240964,0.047619047619047616
2831,Bourke,4.0,83.0,295.0,0.04819277108433735,0.013559322033898305
2831,Cobar,7.0,83.0,502.0,0.08433734939759036,0.013944223107569721
2831,Coonamble,11.0,83.0,413.0,0.13253012048192772,0.026634382566585957
2831,Dubbo,38.0,83.0,6225.0,0.4578313253012048,0.006104417670682731
2831,Walgett,6.0,83.0,576.0,0.07228915662650602,0.010416666666666666
2831,Warrumbungle,4.0,83.0,763.0,0.04819277108433735,0.005242463958060288
2832,Walgett,213.0,213.0,576.0,1.0,0.3697916666666667
2833,Walgett,80.0,80.0,576.0,1.0,0.1388888888888889
2834,Walgett,250.0,250.0,576.0,1.0,0.4340277777777778
2835,Cobar,484.0,484.0,502.0,1.0,0.9641434262948207
2836,Central Darling,135.0,135.0,255.0,1.0,0.5294117647058824
2838,Brewarrina,36.0,36.0,243.0,1.0,0.14814814814814814
2839,Brewarrina,207.0,207.0,243.0,1.0,0.8518518518518519
2840,Bourke,291.0,294.0,295.0,0.9897959183673469,0.9864406779661017
2840,Unincorporated NSW,3.0,294.0,105.0,0.01020408163265306,0.02857142857142857
2842,Gilgandra,4.0,46.0,393.0,0.08695652173913043,0.010178117048346057
2842,Warrumbungle,42.0,46.0,763.0,0.9130434782608695,0.05504587155963303
2843,Warrumbungle,95.0,95.0,763.0,1.0,0.12450851900393185
2844,Warrumbungle,121.0,121.0,763.0,1.0,0.15858453473132372
2845,Lithgow,197.0,197.0,2067.0,1.0,0.09530720851475569
2846,Lithgow,15.0,15.0,2067.0,1.0,0.00725689404934688
2847,Lithgow,144.0,144.0,2067.0,1.0,0.06966618287373004
2848,Mid-Western,203.0,203.0,2424.0,1.0,0.08374587458745875
2849,Lithgow,17.0,107.0,2067.0,0.1588785046728972,0.00822447992259313
2849,Mid-Western,90.0,107.0,2424.0,0.8411214953271028,0.03712871287128713
2850,Bathurst,9.0,1858.0,4910.0,0.004843918191603875,0.0018329938900203666
2850,Mid-Western,1849.0,1858.0,2424.0,0.9951560818083961,0.7627887788778878
2852,Mid-Western,282.0,282.0,2424.0,1.0,0.11633663366336634
2864,Cabonne,40.0,40.0,787.0,1.0,0.05082592121982211
2865,Cabonne,47.0,47.0,787.0,1.0,0.05972045743329098
2866,Cabonne,225.0,231.0,787.0,0.974025974025974,0.28589580686149935
2866,Dubbo,6.0,231.0,6225.0,0.025974025974025976,0.0009638554216867469
2867,Cabonne,38.0,41.0,787.0,0.926829268292683,0.048284625158831
2867,Dubbo,3.0,41.0,6225.0,0.07317073170731707,0.00048192771084337347
2868,Cabonne,38.0,48.0,787.0,0.7916666666666666,0.048284625158831
2868,Dubbo,10.0,48.0,6225.0,0.20833333333333334,0.001606425702811245
2869,Narromine,13.0,147.0,547.0,0.08843537414965986,0.02376599634369287
2869,Parkes,134.0,147.0,1557.0,0.9115646258503401,0.08606294155427104
2870,Forbes,10.0,1336.0,979.0,0.0074850299401197605,0.010214504596527068
2870,Parkes,1326.0,1336.0,1557.0,0.9925149700598802,0.8516377649325626
2871,Forbes,958.0,962.0,979.0,0.9958419958419958,0.9785495403472931
2871,Lachlan,4.0,962.0,626.0,0.004158004158004158,0.006389776357827476
2873,Lachlan,38.0,38.0,626.0,1.0,0.06070287539936102
2874,Parkes,17.0,17.0,1557.0,1.0,0.010918432883750802
2875,Forbes,5.0,72.0,979.0,0.06944444444444445,0.005107252298263534
2875,Lachlan,6.0,72.0,626.0,0.08333333333333333,0.009584664536741214
2875,Parkes,61.0,72.0,1557.0,0.8472222222222222,0.03917790622992935
2876,Parkes,19.0,19.0,1557.0,1.0,0.012202954399486191
2877,Cobar,11.0,371.0,502.0,0.029649595687331536,0.021912350597609563
2877,Lachlan,360.0,371.0,626.0,0.9703504043126685,0.5750798722044729
2878,Central Darling,40.0,40.0,255.0,1.0,0.1568627450980392
2879,Central Darling,80.0,80.0,255.0,1.0,0.3137254901960784
2880,Broken Hill,1845.0,1880.0,1845.0,0.9813829787234043,1.0
2880,Unincorporated NSW,35.0,1880.0,105.0,0.018617021276595744,0.3333333333333333
2898,Unincorporated NSW,62.0,62.0,105.0,1.0,0.5904761904761905
2899,Unincorp. Other Territories,272.0,272.0,333.0,1.0,0.8168168168168168
2900,Unincorporated ACT,820.0,820.0,52570.0,1.0,0.01559824995244436
2902,Unincorporated ACT,1246.0,1246.0,52570.0,1.0,0.0237017310252996
2903,Unincorporated ACT,757.0,757.0,52570.0,1.0,0.014399847821951684
2904,Unincorporated ACT,695.0,695.0,52570.0,1.0,0.013220467947498574
2905,Unincorporated ACT,2131.0,2131.0,52570.0,1.0,0.04053642762031577
2906,Unincorporated ACT,1175.0,1175.0,52570.0,1.0,0.022351150846490395
2911,Unincorporated ACT,572.0,572.0,52570.0,1.0,0.010880730454631919
2912,Unincorporated ACT,1703.0,1703.0,52570.0,1.0,0.032394902035381395
2913,Unincorporated ACT,3997.0,3997.0,52570.0,1.0,0.07603195739014647
2914,Unincorporated ACT,3477.0,3477.0,52570.0,1.0,0.066140384249572
3000,Melbourne,16692.0,16692.0,48450.0,1.0,0.34452012383900926
3002,Melbourne,1306.0,1306.0,48450.0,1.0,0.02695562435500516
3003,Melbourne,2557.0,2557.0,48450.0,1.0,0.05277605779153767
3004,Melbourne,601.0,3216.0,48450.0,0.1868781094527363,0.01240454076367389
3004,Port Phillip,2615.0,3216.0,25418.0,0.8131218905472637,0.10287984892595799
3006,Melbourne,8072.0,8132.0,48450.0,0.9926217412690606,0.1666047471620227
3006,Port Phillip,60.0,8132.0,25418.0,0.0073782587309394985,0.0023605319065229365
3008,Melbourne,5143.0,5143.0,48450.0,1.0,0.10615067079463364
3011,Maribyrnong,4994.0,4994.0,14587.0,1.0,0.3423596352916981
3012,Hobsons Bay,337.0,4318.0,10275.0,0.07804539138490042,0.032798053527980535
3012,Maribyrnong,3981.0,4318.0,14587.0,0.9219546086150996,0.27291423870569687
3013,Maribyrnong,2029.0,2029.0,14587.0,1.0,0.139096455748269
3015,Hobsons Bay,2111.0,2111.0,10275.0,1.0,0.20545012165450122
3016,Hobsons Bay,1604.0,1604.0,10275.0,1.0,0.15610705596107055
3018,Hobsons Bay,1677.0,1677.0,10275.0,1.0,0.1632116788321168
3019,Maribyrnong,1648.0,1648.0,14587.0,1.0,0.1129773085624186
3020,Brimbank,5067.0,5067.0,17234.0,1.0,0.2940118370662644
3021,Brimbank,5732.0,5732.0,17234.0,1.0,0.3325983520946965
3022,Brimbank,400.0,400.0,17234.0,1.0,0.023209933851688524
3023,Brimbank,2162.0,4323.0,17234.0,0.500115660421004,0.12544969246837648
3023,Melton,2161.0,4323.0,12495.0,0.4998843395789961,0.17294917967186874
3024,Melton,12.0,3102.0,12495.0,0.0038684719535783366,0.0009603841536614646
3024,Wyndham,3090.0,3102.0,27831.0,0.9961315280464217,0.11102727174733211
3025,Hobsons Bay,1463.0,1463.0,10275.0,1.0,0.14238442822384428
3026,Brimbank,515.0,552.0,17234.0,0.9329710144927537,0.029882789834048972
3026,Wyndham,37.0,552.0,27831.0,0.06702898550724638,0.0013294527684955626
3027,Wyndham,1116.0,1116.0,27831.0,1.0,0.04009916999029859
3028,Hobsons Bay,3083.0,3087.0,10275.0,0.9987042436022028,0.3000486618004866
3028,Wyndham,4.0,3087.0,27831.0,0.0012957563977972141,0.0001437246236211419
3029,Melton,91.0,10989.0,12495.0,0.00828100828100828,0.007282913165266107
3029,Wyndham,10898.0,10989.0,27831.0,0.9917189917189917,0.39157773705580107
3030,Wyndham,12662.0,12662.0,27831.0,1.0,0.45496029607272465
3031,Melbourne,2353.0,4250.0,48450.0,0.5536470588235294,0.04856553147574819
3031,Moonee Valley,1897.0,4250.0,15571.0,0.44635294117647056,0.12182904116627064
3032,Maribyrnong,1935.0,4803.0,14587.0,0.4028732042473454,0.13265236169191746
3032,Moonee Valley,2868.0,4803.0,15571.0,0.5971267957526546,0.1841885556483206
3033,Brimbank,5.0,1028.0,17234.0,0.0048638132295719845,0.00029012417314610656
3033,Moonee Valley,1023.0,1028.0,15571.0,0.995136186770428,0.06569905593731938
3034,Moonee Valley,892.0,892.0,15571.0,1.0,0.05728598034808297
3036,Brimbank,195.0,195.0,17234.0,1.0,0.011314842752698154
3037,Brimbank,1805.0,2900.0,17234.0,0.6224137931034482,0.10473482650574446
3037,Melton,1095.0,2900.0,12495.0,0.3775862068965517,0.08763505402160865
3038,Brimbank,1177.0,1177.0,17234.0,1.0,0.06829523035859347
3039,Moonee Valley,2678.0,2678.0,15571.0,1.0,0.17198638494637467
3040,Moonee Valley,3515.0,3515.0,15571.0,1.0,0.2257401579859996
3041,Moonee Valley,1209.0,1209.0,15571.0,1.0,0.0776443388350138
3042,Brimbank,171.0,1660.0,17234.0,0.10301204819277109,0.009922246721596844
3042,Moonee Valley,1489.0,1660.0,15571.0,0.8969879518072289,0.09562648513261833
3043,Brimbank,5.0,1709.0,17234.0,0.002925687536571094,0.00029012417314610656
3043,Hume,1542.0,1709.0,19193.0,0.9022820362785254,0.08034179127807013
3043,Moreland,162.0,1709.0,26198.0,0.09479227618490345,0.006183678143369723
3044,Moreland,3423.0,3423.0,26198.0,1.0,0.13065882891823805
3045,Hume,4.0,4.0,19193.0,1.0,0.00020840931589642057
3046,Moreland,4732.0,4732.0,26198.0,1.0,0.18062447515077487
3047,Hume,2794.0,2794.0,19193.0,1.0,0.14557390715364976
3048,Hume,1610.0,1610.0,19193.0,1.0,0.08388474964830928
3049,Hume,717.0,717.0,19193.0,1.0,0.03735736987443339
3051,Melbourne,4198.0,4198.0,48450.0,1.0,0.08664602683178535
3052,Melbourne,1396.0,1396.0,48450.0,1.0,0.028813209494324046
3053,Melbourne,5088.0,5088.0,48450.0,1.0,0.10501547987616099
3054,Yarra,1680.0,1680.0,21946.0,1.0,0.07655153558735077
3055,Moreland,3183.0,3183.0,26198.0,1.0,0.121497824261394
3056,Moreland,5352.0,5352.0,26198.0,1.0,0.20429040384762195
3057,Moreland,3422.0,3422.0,26198.0,1.0,0.1306206580655012
3058,Moreland,4371.0,4371.0,26198.0,1.0,0.16684479731277196
3059,Hume,777.0,777.0,19193.0,1.0,0.04048350961287969
3060,Hume,38.0,1454.0,19193.0,0.026134800550206328,0.0019798885010159956
3060,Moreland,1416.0,1454.0,26198.0,0.9738651994497937,0.0540499274753798
3061,Hume,432.0,432.0,19193.0,1.0,0.022508206116813423
3062,Hume,3.0,3.0,19193.0,1.0,0.00015630698692231543
3063,Hume,19.0,19.0,19193.0,1.0,0.0009899442505079978
3064,Hume,8300.0,8428.0,19193.0,0.984812529663028,0.43244933048507267
3064,Whittlesea,128.0,8428.0,19055.0,0.015187470336971999,0.0067173970086591445
3065,Yarra,2726.0,2726.0,21946.0,1.0,0.12421397976852273
3066,Yarra,2930.0,2930.0,21946.0,1.0,0.1335095233755582
3067,Yarra,2467.0,2467.0,21946.0,1.0,0.11241228469880617
3068,Moreland,137.0,3741.0,26198.0,0.03662122427158514,0.00522940682494847
3068,Yarra,3604.0,3741.0,21946.0,0.9633787757284149,0.16422127039095963
3070,Darebin,3872.0,3872.0,22897.0,1.0,0.1691051229418701
3071,Darebin,3370.0,3370.0,22897.0,1.0,0.1471808533869066
3072,Darebin,5524.0,5524.0,22897.0,1.0,0.24125431279206883
3073,Darebin,7430.0,7430.0,22897.0,1.0,0.32449665895095425
3074,Whittlesea,2118.0,2118.0,19055.0,1.0,0.11115192862765678
3075,Whittlesea,2179.0,2179.0,19055.0,1.0,0.11435318813959591
3076,Whittlesea,3161.0,3161.0,19055.0,1.0,0.1658882183154028
3078,Darebin,1388.0,1902.0,22897.0,0.729758149316509,0.06061929510416212
3078,Yarra,514.0,1902.0,21946.0,0.27024185068349105,0.02342112457851089
3079,Banyule,2011.0,2011.0,12372.0,1.0,0.16254445522146782
3081,Banyule,2614.0,2614.0,12372.0,1.0,0.21128354348528935
3082,Whittlesea,2305.0,2305.0,19055.0,1.0,0.12096562581999475
3083,Banyule,808.0,3393.0,12372.0,0.23813734158561745,0.06530876172001293
3083,Darebin,1164.0,3393.0,22897.0,0.34305923961096374,0.050836354107525
3083,Whittlesea,1421.0,3393.0,19055.0,0.4188034188034188,0.07457360272894253
3084,Banyule,2566.0,2566.0,12372.0,1.0,0.2074038150662787
3085,Banyule,1078.0,1227.0,12372.0,0.8785656071719642,0.08713223407694795
3085,Darebin,149.0,1227.0,22897.0,0.12143439282803586,0.0065074027165130804
3087,Banyule,802.0,802.0,12372.0,1.0,0.0648237956676366
3088,Banyule,1592.0,1736.0,12372.0,0.9170506912442397,0.12867765923052052
3088,Nillumbik,144.0,1736.0,1878.0,0.08294930875576037,0.07667731629392971
3089,Nillumbik,421.0,421.0,1878.0,1.0,0.22417465388711394
3090,Nillumbik,30.0,30.0,1878.0,1.0,0.01597444089456869
3091,Nillumbik,21.0,21.0,1878.0,1.0,0.011182108626198083
3093,Banyule,215.0,215.0,12372.0,1.0,0.017377950210151955
3094,Banyule,622.0,622.0,12372.0,1.0,0.05027481409634659
3095,Banyule,64.0,985.0,12372.0,0.0649746192893401,0.005172971225347559
3095,Nillumbik,921.0,985.0,1878.0,0.9350253807106599,0.4904153354632588
3096,Nillumbik,30.0,30.0,1878.0,1.0,0.01597444089456869
3097,Nillumbik,30.0,30.0,1878.0,1.0,0.01597444089456869
3099,Nillumbik,165.0,165.0,1878.0,1.0,0.0878594249201278
3101,Boroondara,2613.0,2613.0,18215.0,1.0,0.1434531979138073
3102,Boroondara,550.0,550.0,18215.0,1.0,0.030194894317869887
3103,Boroondara,1537.0,1537.0,18215.0,1.0,0.08438100466648367
3104,Boroondara,1375.0,1392.0,18215.0,0.9877873563218391,0.07548723579467471
3104,Whitehorse,17.0,1392.0,18477.0,0.01221264367816092,0.0009200627807544515
3105,Manningham,853.0,853.0,9154.0,1.0,0.09318330784356565
3106,Manningham,809.0,809.0,9154.0,1.0,0.0883766659383876
3107,Manningham,909.0,909.0,9154.0,1.0,0.09930085208651955
3108,Manningham,3061.0,3061.0,9154.0,1.0,0.3343893379943194
3109,Manningham,2572.0,2572.0,9154.0,1.0,0.28097006772995414
3111,Manningham,671.0,671.0,9154.0,1.0,0.07330128905396548
3113,Manningham,146.0,202.0,9154.0,0.7227722772277227,0.01594931177627267
3113,Nillumbik,56.0,202.0,1878.0,0.27722772277227725,0.029818956336528223
3114,Manningham,38.0,38.0,9154.0,1.0,0.004151190736290146
3115,Manningham,55.0,69.0,9154.0,0.7971014492753623,0.00600830238147258
3115,Maroondah,5.0,69.0,10522.0,0.07246376811594203,0.0004751948298802509
3115,Yarra Ranges,9.0,69.0,7880.0,0.13043478260869565,0.0011421319796954316
3116,Yarra Ranges,611.0,611.0,7880.0,1.0,0.07753807106598985
3121,Yarra,8025.0,8025.0,21946.0,1.0,0.36567028160029164
3122,Boroondara,4473.0,4473.0,18215.0,1.0,0.2455668405160582
3123,Boroondara,2522.0,2522.0,18215.0,1.0,0.1384573153993961
3124,Boroondara,2023.0,2023.0,18215.0,1.0,0.11106231128191052
3125,Monash,291.0,2055.0,20400.0,0.1416058394160584,0.014264705882352941
3125,Whitehorse,1764.0,2055.0,18477.0,0.8583941605839416,0.09547004383828543
3126,Boroondara,539.0,539.0,18215.0,1.0,0.02959099643151249
3127,Boroondara,657.0,1623.0,18215.0,0.4048059149722736,0.03606917375789185
3127,Whitehorse,966.0,1623.0,18477.0,0.5951940850277264,0.0522812144828706
3128,Whitehorse,4367.0,4367.0,18477.0,1.0,0.23634789197380526
3129,Whitehorse,1938.0,1938.0,18477.0,1.0,0.10488715700600747
3130,Whitehorse,3003.0,3003.0,18477.0,1.0,0.16252638415327164
3131,Manningham,27.0,2377.0,9154.0,0.011358855700462769,0.00294953025999563
3131,Whitehorse,2350.0,2377.0,18477.0,0.9886411442995372,0.12718514910429182
3132,Whitehorse,1791.0,1791.0,18477.0,1.0,0.09693132001948368
3133,Maroondah,19.0,1277.0,10522.0,0.014878621769772905,0.0018057403535449534
3133,Whitehorse,1258.0,1277.0,18477.0,0.985121378230227,0.06808464577582941
3134,Manningham,13.0,3593.0,9154.0,0.0036181463957695517,0.0014201441992571554
3134,Maroondah,3580.0,3593.0,10522.0,0.9963818536042305,0.34023949819425964
3135,Maroondah,1842.0,1842.0,10522.0,1.0,0.17506177532788444
3136,Maroondah,4025.0,4025.0,10522.0,1.0,0.38253183805360197
3137,Maroondah,208.0,975.0,10522.0,0.21333333333333335,0.019768104923018438
3137,Yarra Ranges,767.0,975.0,7880.0,0.7866666666666666,0.09733502538071066
